url, cart, shop, sell, busket, sale, wish list, order, price, $, ils, pay, store, buy, offers, deals, basket, product, item, deal, market, itm, bag, visa, mastercard, paypal, condision, sort, PAYMENT, buy now, add to cart, add to basket, add to wishlist, track order, usd, euro, wishlist,ForSell
http://www.adiv.biz/%D7%A9%D7%A2%D7%95%D7%A0%D7%99%D7%9D , 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 
http://www.amazon.in/Shure-SE215-CL-Sound-Isolating-Earphones/dp/B004PO10E2 , 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 
http://www.ebay.com/bhp/monster-isport , 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 
http://www.amazon.in/Monster-iSport-Victory-In-Ear-Headphones/dp/B00BOTPPL0 , 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 
http://www.bestbuy.com/site/searchpage.jsp?id=pcat17071&st=52+inch+tv , 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 
http://www.chicy.co.il/carrot_-_%D7%A7%D7%A0%D7%99%D7%99%D7%AA_%D7%A0%D7%A2%D7%9C%D7%99%D7%99%D7%9D_%D7%91%D7%90%D7%99%D7%A0%D7%98%D7%A8%D7%A0%D7%98 , 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 
http://www.aliexpress.com/w/wholesale-shure-se215.html , 0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 
http://www.bawakawa.com/bawa/index/all/ , 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 
http://www.amazon.co.uk/Shure-SE215-In-Ear-Isolating-Earphones-Clear/dp/B004U9NH3E , 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 
http://www.amazon.in/Shure-SE215-K-Sound-Monitor-Black/dp/B004PNZFZ8 , 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 
http://www.amazon.com/Shure-SE215-K-Isolating-Earphones-MicroDriver/dp/B004PNZFZ8 , 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 
http://www.musicstore.de/en_EN/EUR/PA/In-Ear-monitoring/Shure-SE-215-CL-clear-In-ear-headphone-transparent/art-PAH0010979-000 , 0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 
http://fromsin.com/ , 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 
http://www.pcworld.co.uk/gbuk/asus-laptops-netbooks/laptops/laptops/703_7006_70006_1731_xx/xx-criteria.html , 0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 
http://www.amazon.co.uk/Monster-iSport-LiveStrong-Immersion-Earphones-Yellow/dp/B006VJQ2OM , 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 
http://www.earphonesolutions.com/shure-se215.html , 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 
http://www.hamrostore.com/laptops/378-asus-x455l-4th-gen-core-i3-in-nepal.html , 0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 
http://www.verizonwireless.com/smartphones/htc-one-m9/ , 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 
